Item Description,Quantity,Unit,Unit Price,Extension
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",400,Ton,91,36400
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",400,Ton,103.32,41328
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",400,Ton,87,34800
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,172.75,18138.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,181.39,19045.95
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,190.03,19953.15
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,218.75,22968.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,172.75,18138.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,172.75,18138.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,120,12600
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,240,25200
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",105,Ton,150,15750
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,161.5,17280.5
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,169.58,18145.06
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,177.65,19008.55
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,206.25,22068.75
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,161.5,17280.5
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,161.5,17280.5
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,120,12840
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,228,24396
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",107,Ton,140,14980
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,135,19575
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,141.75,20553.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,200,29000
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,110,15950
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,168.75,24468.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,141.05,20452.25
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,170,24650
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,148.5,21532.5
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,155,22475
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",145,Ton,120,17400
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,150,19950
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,157.5,20947.5
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,200,26600
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,105,13965
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,187.5,24937.5
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,165,21945
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,190,25270
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,165,21945
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,159.75,21246.75
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",133,Ton,100,13300
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range C/D",700,Ton,129.46,90622
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range C/D",700,Ton,102.62,71834
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range E",100,Ton,251.29,25129
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 3/4"" Maximum Aggregate Size Mix, ESAL Range E",100,Ton,115.56,11556
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range E",358,Ton,95,34010
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range E",358,Ton,99.91,35767.78
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range E",358,Ton,125,44750
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",344,Ton,80,27520
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",344,Ton,78.19,26897.36
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",344,Ton,115,39560
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range E",100,Ton,100,10000
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range E",100,Ton,211.76,21176
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range E",100,Ton,70,7000
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",344,Ton,79,27176
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",344,Ton,83.39,28686.16
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",344,Ton,115,39560
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",6984,Ton,74.41,519679.44
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",6984,Ton,85.17,594827.28
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",1089,Ton,78.86,85878.54
"Superpave Bituminous Concrete Wearing Surface Layer, Leveling, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",1089,Ton,87.35,95124.15
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",156,Ton,182.13,28412.28
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",156,Ton,140.54,21924.24
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",5676,Ton,73.06,414688.56
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",5676,Ton,73.81,418945.56
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",400,Ton,150.06,60024
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",400,Ton,152,60800
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",11,Ton,370,4070
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",11,Ton,329,3619
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",14,Ton,240,3360
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",14,Ton,213,2982
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",42,Ton,240,10080
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",42,Ton,213,8946
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",17,Ton,240,4080
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",17,Ton,213,3621
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",90,Ton,125,11250
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",90,Ton,132.5,11925
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",90,Ton,100,9000
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",140,Ton,115,16100
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",140,Ton,132.5,18550
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",140,Ton,98,13720
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",18565,Ton,66.63,1236985.95
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",18565,Ton,87.67,1627593.55
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",84844,Ton,53.73,4558668.12
"Superpave Bituminous Concrete Lower Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range E",84844,Ton,69.24,5874598.56
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",12156,Ton,58.06,705777.36
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",12156,Ton,151.45,1841026.2
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",582,Ton,101.17,58880.94
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",582,Ton,112.44,65440.08
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",582,Ton,96.25,56017.5
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",400,Ton,87.35,34940
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",400,Ton,73.98,29592
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",400,Ton,98.83,39532
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",20,Ton,96.64,1932.8
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",20,Ton,122.48,2449.6
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",20,Ton,98.83,1976.6
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",14,Ton,163.93,2295.02
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",14,Ton,73.98,1035.72
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",14,Ton,267.16,3740.24
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",409,Ton,102.37,41869.33
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",409,Ton,130.2,53251.8
"Superpave Bituminous Concrete Base Layer, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",409,Ton,99.97,40887.73
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",751,Ton,100.42,75415.42
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",751,Ton,120,90120
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",751,Ton,100.42,75415.42
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",10,Ton,151.44,1514.4
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",10,Ton,200,2000
"Superpave Bituminous Concrete Wearing Surface Layer, Patching, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",10,Ton,151.44,1514.4
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",18,Ton,164.13,2954.34
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",18,Ton,235,4230
"Superpave Bituminous Concrete Wearing Surface Layer, Widening, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",18,Ton,164.13,2954.34
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",810,Ton,86.84,70340.4
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",810,Ton,110,89100
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",810,Ton,86.84,70340.4
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,Ton,134.98,13498
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,Ton,170,17000
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",100,Ton,134.98,13498
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",316,Ton,96.71,30560.36
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",316,Ton,125,39500
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",316,Ton,96.71,30560.36
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",24,Ton,132.31,3175.44
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",24,Ton,184,4416
"Superpave Bituminous Concrete Upper Binder Layer, Widening, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",24,Ton,132.31,3175.44
"Superpave Bituminous Concrete Lower Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",639,Ton,92.94,59388.66
"Superpave Bituminous Concrete Lower Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",639,Ton,106,67734
"Superpave Bituminous Concrete Lower Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range C/D",639,Ton,92.94,59388.66
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",118,Ton,135,15930
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",118,Ton,155,18290
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",118,Ton,173.38,20458.84
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",118,Ton,147,17346
"Superpave Bituminous Concrete Wearing Surface Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",118,Ton,139.73,16488.14
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",22,Ton,148.5,3267
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",22,Ton,163,3586
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",22,Ton,382.9,8423.8
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",27,Ton,127.2,3434.4
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",27,Ton,140,3780
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",27,Ton,315.18,8509.86
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",105,Ton,190,19950
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",105,Ton,198.69,20862.45
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",105,Ton,177.75,18663.75
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",228,Ton,180,41040
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",228,Ton,121.19,27631.32
"Superpave Bituminous Concrete Upper Binder Layer, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",228,Ton,134.85,30745.8
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",65,Ton,195,12675
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",65,Ton,189,12285
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",65,Ton,165,10725
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",65,Ton,105,6825
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",128,Ton,185,23680
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",128,Ton,179,22912
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",128,Ton,130,16640
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",128,Ton,85,10880
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",151,Ton,143.98,21740.98
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",151,Ton,128,19328
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",151,Ton,174,26274
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",196,Ton,134.44,26350.24
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",196,Ton,128,25088
"Superpave Bituminous Concrete Upper Binder Layer, 3/4"" Maximum Aggregate Size Mix, ESAL Range A/B",196,Ton,162,31752
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",135,Ton,132.75,17921.25
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",135,Ton,145,19575
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",135,Ton,167.51,22613.85
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",20,Ton,132.75,2655
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",20,Ton,145,2900
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",20,Ton,495.77,9915.4
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",2802,Ton,79.5,222759
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",2802,Ton,92.15,258204.3
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",2802,Ton,95,266190
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1/2""Maximum Aggregate Size Mix, ESAL Range A/B",175,Ton,115,20125
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1/2""Maximum Aggregate Size Mix, ESAL Range A/B",175,Ton,150,26250
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1/2""Maximum Aggregate Size Mix, ESAL Range A/B",175,Ton,177,30975
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",7005,Ton,71.25,499106.25
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",7005,Ton,77.5,542887.5
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",7005,Ton,78,546390
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",1675,Ton,64.68,108339
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",1675,Ton,74.81,125306.75
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",4370,Ton,66.13,288988.1
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",4370,Ton,74.81,326919.7
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",1390,Ton,118.33,164478.7
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",1390,Ton,134,186260
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",3225,Ton,66.22,213559.5
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",3225,Ton,78.07,251775.75
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",300,Ton,122.15,36645
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range C/D",300,Ton,118,35400
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",425,Ton,75.49,32083.25
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range C/D",425,Ton,78.07,33179.75
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",4775,Ton,75.75,361706.25
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",4775,Ton,87,415425
"Superpave Bituminous Concrete Wearing Surface Layer, 3/8"" Maximum Aggregate Size Mix, ESAL Range A/B",4775,Ton,88.5,422587.5
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",6040,Ton,73.5,443940
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",6040,Ton,74.3,448772
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",6040,Ton,78,471120
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",11804,Ton,91.95,1085377.8
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",11804,Ton,74.33,877391.32
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3035,Ton,96.41,292604.35
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",3035,Ton,83.46,253301.1
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",8664,Ton,79.39,687834.96
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",8664,Ton,95.95,831310.8
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",200,Ton,193.48,38696
"Superpave Bituminous Concrete Upper Binder Layer, Patching, 1"" Maximum Aggregate Size Mix, ESAL Range A/B",200,Ton,156.83,31366
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",800,Ton,93.31,74648
"Superpave Bituminous Concrete Upper Binder Layer, Leveling, 1/2"" Maximum Aggregate Size Mix, ESAL Range A/B",800,Ton,100.04,80032
"Superpave Bituminous Concrete Wearing Surface Layer, 1/2"" Maximum Aggregate Size Mix, ESAL  Range A/B",1081,Ton,83.86,90652.66
